anime_id,title,image_url,genres,score
53236,Road of Naruto,https://myanimelist.net/images/anime/1731/128787.jpg,"Action, Fantasy",8.39
37515,Made in Abyss: Wandering Twilight,https://myanimelist.net/images/anime/1336/95168.jpg,"Adventure, Drama, Fantasy, Mystery, Sci-Fi",8.39
4921,Ramayana: The Legend of Prince Rama,https://myanimelist.net/images/anime/1070/104671.jpg,Adventure,8.39
35557,Land of the Lustrous,https://myanimelist.net/images/anime/3/88293.jpg,"Action, Drama, Fantasy, Mystery",8.39
5028,Major S5,https://myanimelist.net/images/anime/9/75218.jpg,Sports,8.39
50183,Blue Giant,https://myanimelist.net/images/anime/1958/132159.jpg,N/A,8.39
55318,Medalist,https://myanimelist.net/images/anime/1029/146850.jpg,"Drama, Sports",8.38
37965,Run with the Wind,https://myanimelist.net/images/anime/1936/129119.jpg,"Drama, Sports",8.38
46095,Vivy -Fluorite Eye's Song-,https://myanimelist.net/images/anime/1551/128960.jpg,"Action, Sci-Fi, Suspense",8.38
11979,Puella Magi Madoka Magica the Movie Part 2: Eternal,https://myanimelist.net/images/anime/6/42265.jpg,"Drama, Suspense",8.38
40787,"Josee, the Tiger and the Fish",https://myanimelist.net/images/anime/1714/108892.jpg,"Drama, Romance",8.38
9756,Puella Magi Madoka Magica,https://myanimelist.net/images/anime/11/55225.jpg,"Award Winning, Drama, Suspense",8.38
32366,Gintama: Love Incense Arc,https://myanimelist.net/images/anime/1962/133573.jpg,Comedy,8.38
5,Cowboy Bebop: The Movie,https://myanimelist.net/images/anime/1439/93480.jpg,"Action, Sci-Fi",8.38
38475,Laid-Back Camp: The Movie,https://myanimelist.net/images/anime/1806/124396.jpg,Slice of Life,8.38
56523,Swallowed Star 3rd Season,https://myanimelist.net/images/anime/1250/138217.jpg,"Action, Adventure, Fantasy, Sci-Fi",8.37
56524,Swallowed Star 4th Season,https://myanimelist.net/images/anime/1335/138907.jpg,"Action, Adventure, Fantasy, Sci-Fi",8.37
39167,Girls und Panzer das Finale – Part 4,https://myanimelist.net/images/anime/1652/138188.jpg,N/A,8.37
2402,Tomorrow's Joe,https://myanimelist.net/images/anime/5/64671.jpg,"Drama, Sports",8.37
5941,Cross Game,https://myanimelist.net/images/anime/6/22103.jpg,"Drama, Romance, Sports",8.37
31646,March Comes In Like a Lion,https://myanimelist.net/images/anime/3/82899.jpg,Drama,8.37
48561,Jujutsu Kaisen 0,https://myanimelist.net/images/anime/1121/119044.jpg,"Action, Supernatural",8.37
38883,Haikyu!! To the Top,https://myanimelist.net/images/anime/1813/105367.jpg,Sports,8.37
14397,Chihayafuru 2,https://myanimelist.net/images/anime/6/47435.jpg,"Drama, Romance, Sports",8.37
30,Neon Genesis Evangelion,https://myanimelist.net/images/anime/1314/108941.jpg,"Avant Garde, Award Winning, Drama, Sci-Fi, Suspense",8.37
55102,Girls Band Cry,https://myanimelist.net/images/anime/1711/140515.jpg,Drama,8.36
9617,K-ON! The Movie,https://myanimelist.net/images/anime/5/76233.jpg,"Award Winning, Comedy",8.36
5205,The Garden of Sinners Chapter 7: A Study in Murder - Part 2,https://myanimelist.net/images/anime/9/56619.jpg,"Action, Fantasy, Mystery, Romance, Suspense",8.36
9260,Kizumonogatari Part 1: Iron-Blooded,https://myanimelist.net/images/anime/1783/112810.jpg,"Action, Mystery, Supernatural",8.36
6945,Gintama: Jump Festa 2008 Special,https://myanimelist.net/images/anime/6/16161.jpg,"Action, Comedy, Sci-Fi",8.36
49310,Fruits Basket: Prelude,https://myanimelist.net/images/anime/1034/120096.jpg,"Drama, Romance",8.36
572,Nausicaä of the Valley of the Wind,https://myanimelist.net/images/anime/10/75914.jpg,"Adventure, Award Winning, Drama, Fantasy",8.36
185,Initial D First Stage,https://myanimelist.net/images/anime/1384/127972.jpg,"Action, Drama",8.36
49721,Teasing Master Takagi-san 3,https://myanimelist.net/images/anime/1861/120361.jpg,"Comedy, Romance",8.36
22789,Barakamon,https://myanimelist.net/images/anime/1426/111248.jpg,Slice of Life,8.36
58919,100 Meters,https://myanimelist.net/images/anime/1259/151080.jpg,"Drama, Sports",8.35
57067,A Record Of Mortal's Journey To Immortality 3rd Season,https://myanimelist.net/images/anime/1763/155878.jpg,"Action, Adventure, Fantasy",8.35
53540,Detective Conan Movie 26: Black Iron Submarine,https://myanimelist.net/images/anime/1138/133101.jpg,"Action, Mystery",8.35
39547,My Teen Romantic Comedy SNAFU Climax!,https://myanimelist.net/images/anime/1958/107912.jpg,"Comedy, Romance",8.35
39808,Non Non Biyori Nonstop,https://myanimelist.net/images/anime/1033/111540.jpg,Slice of Life,8.35
41025,To Your Eternity,https://myanimelist.net/images/anime/1880/118484.jpg,"Adventure, Drama, Supernatural",8.35
46654,IDOLiSH7 Third BEAT! Part 2,https://myanimelist.net/images/anime/1458/125998.jpg,Drama,8.35
2251,Baccano!,https://myanimelist.net/images/anime/3/14547.jpg,"Action, Mystery, Supernatural",8.35
338,The Rose of Versailles,https://myanimelist.net/images/anime/9/57043.jpg,"Drama, Romance",8.35
37095,"Violet Evergarden: The Day You Understand ""I Love You"" Will Surely Come",https://myanimelist.net/images/anime/9/89993.jpg,Drama,8.35
58390,Call of the Night Season 2,https://myanimelist.net/images/anime/1509/148453.jpg,"Romance, Supernatural",8.34
31988,Sound! Euphonium 2,https://myanimelist.net/images/anime/10/81155.jpg,Drama,8.34
41457,86 Eighty-Six,https://myanimelist.net/images/anime/1987/117507.jpg,"Drama, Sci-Fi",8.34
49458,KonoSuba: God's Blessing on This Wonderful World! 3,https://myanimelist.net/images/anime/1758/141268.jpg,"Adventure, Comedy, Fantasy",8.34
10534,Doraemon: Nobita and the Steel Troops - The New Age,https://myanimelist.net/images/anime/7/72436.jpg,"Adventure, Comedy, Fantasy",8.34
777,Hellsing Ultimate,https://myanimelist.net/images/anime/1012/143965.jpg,"Action, Horror, Supernatural",8.34
49926,Demon Slayer: Kimetsu no Yaiba Mugen Train Arc,https://myanimelist.net/images/anime/1065/118763.jpg,"Action, Supernatural",8.34
39551,That Time I Got Reincarnated as a Slime Season 2,https://myanimelist.net/images/anime/1271/109841.jpg,"Action, Comedy, Fantasy",8.34
37822,Soul Land,https://myanimelist.net/images/anime/1538/93566.jpg,"Action, Adventure, Fantasy",8.34
59897,Miss Kobayashi's Dragon Maid: A Lonely Dragon Wants to be Loved,https://myanimelist.net/images/anime/1134/148744.jpg,"Slice of Life, Supernatural",8.33
10937,Mobile Suit Gundam: The Origin,https://myanimelist.net/images/anime/4/72702.jpg,Sci-Fi,8.33
13601,Psycho-Pass,https://myanimelist.net/images/anime/1314/142015.jpg,"Action, Mystery, Sci-Fi, Suspense",8.33
39535,Mushoku Tensei: Jobless Reincarnation,https://myanimelist.net/images/anime/1530/117776.jpg,"Adventure, Drama, Fantasy, Ecchi",8.33
10030,Bakuman. Season 2,https://myanimelist.net/images/anime/3/34923.jpg,"Comedy, Drama, Romance",8.33
20651,Natsume’s Book of Friends: On a Certain Snowy Day,https://myanimelist.net/images/anime/11/79742.jpg,"Slice of Life, Supernatural",8.33
51805,Legend of the Galactic Heroes: Die Neue These - Intrigue,https://myanimelist.net/images/anime/1700/123762.jpg,"Drama, Sci-Fi",8.32
12029,Star Blazers: Space Battleship Yamato 2199,https://myanimelist.net/images/anime/2/36607.jpg,"Action, Drama, Sci-Fi",8.32
28701,Fate/stay night [Unlimited Blade Works] Season 2,https://myanimelist.net/images/anime/1881/124810.jpg,"Action, Fantasy",8.32
5040,One Outs,https://myanimelist.net/images/anime/7/21065.jpg,"Sports, Suspense",8.32
7655,Major S6,https://myanimelist.net/images/anime/2/75216.jpg,Sports,8.32
39587,Re:ZERO -Starting Life in Another World- Season 2,https://myanimelist.net/images/anime/1444/108005.jpg,"Drama, Fantasy, Suspense",8.32
42984,Gotcha!,https://myanimelist.net/images/anime/1637/109512.jpg,Fantasy,8.32
34240,Shelter,https://myanimelist.net/images/anime/5/82388.jpg,Sci-Fi,8.32
5081,Bakemonogatari,https://myanimelist.net/images/anime/11/75274.jpg,"Mystery, Romance, Supernatural",8.32
22535,Parasyte: The Maxim,https://myanimelist.net/images/anime/3/73178.jpg,"Action, Horror, Sci-Fi, Suspense",8.32
10162,Bunny Drop,https://myanimelist.net/images/anime/1460/98853.jpg,Slice of Life,8.32
137,Hunter x Hunter: Original Video Animation,https://myanimelist.net/images/anime/1/137.jpg,"Action, Adventure, Fantasy",8.32
42886,Legend of the Galactic Heroes: Die Neue These - Collision,https://myanimelist.net/images/anime/1859/118711.jpg,"Drama, Sci-Fi",8.32
55357,Bocchi the Rock! Movie,https://myanimelist.net/images/anime/1256/142261.jpg,Comedy,8.31
51440,Sasaki and Miyano: Graduation,https://myanimelist.net/images/anime/1574/128922.jpg,Boys Love,8.31
34534,Natsume's Book of Friends Season 5 Specials,https://myanimelist.net/images/anime/3/84887.jpg,"Slice of Life, Supernatural",8.31
39112,Crying for Rain,https://myanimelist.net/images/anime/1776/121796.jpg,N/A,8.31
40211,The Legend of Hei,https://myanimelist.net/images/anime/1583/108598.jpg,"Adventure, Drama, Fantasy",8.31
30230,Ace of Diamond: Second Season,https://myanimelist.net/images/anime/9/74398.jpg,Sports,8.31
2559,Romeo's Blue Skies,https://myanimelist.net/images/anime/4/17979.jpg,"Adventure, Drama",8.31
42941,Umamusume: Pretty Derby Season 2,https://myanimelist.net/images/anime/1447/114282.jpg,Sports,8.31
1210,Welcome to the N.H.K.,https://myanimelist.net/images/anime/3/52675.jpg,"Comedy, Drama, Romance",8.31
48653,Racing into the Night,https://myanimelist.net/images/anime/1548/124083.jpg,N/A,8.31
56752,Link Click: Bridon Arc,https://myanimelist.net/images/anime/1496/147189.jpg,Drama,8.3
55644,Dr. Stone: New World Part 2,https://myanimelist.net/images/anime/1236/138696.jpg,"Adventure, Comedy",8.3
5420,The Beast Player Erin,https://myanimelist.net/images/anime/1929/121700.jpg,"Drama, Fantasy",8.3
5341,Spice and Wolf II,https://myanimelist.net/images/anime/6/59399.jpg,"Adventure, Drama, Romance, Supernatural",8.3
4081,Natsume's Book of Friends,https://myanimelist.net/images/anime/1681/108439.jpg,"Slice of Life, Supernatural",8.3
22507,Initial D Final Stage,https://myanimelist.net/images/anime/1404/101364.jpg,"Action, Drama",8.3
31043,Erased,https://myanimelist.net/images/anime/10/77957.jpg,"Mystery, Suspense",8.3
50407,Fog Hill of Five Elements 2nd Season,https://myanimelist.net/images/anime/1983/147467.jpg,"Action, Fantasy",8.3
59953,Tales of Herding Gods,https://myanimelist.net/images/anime/1324/150012.jpg,"Action, Adventure, Fantasy",8.29
10863,Steins;Gate: Egoistic Poriomania,https://myanimelist.net/images/anime/1805/123188.jpg,"Comedy, Sci-Fi",8.29
17389,Kingdom Season 2,https://myanimelist.net/images/anime/13/53589.jpg,Action,8.29
6675,Redline,https://myanimelist.net/images/anime/12/28553.jpg,"Action, Sci-Fi",8.29
3784,Evangelion: 2.0 You Can (Not) Advance,https://myanimelist.net/images/anime/5/74983.jpg,"Drama, Sci-Fi, Suspense",8.29
24415,Kuroko's Basketball 3,https://myanimelist.net/images/anime/4/68299.jpg,Sports,8.29
6594,Katanagatari,https://myanimelist.net/images/anime/1112/119225.jpg,"Action, Adventure, Romance",8.29
759,Tokyo Godfathers,https://myanimelist.net/images/anime/1480/132791.jpg,"Award Winning, Comedy, Drama",8.29
12531,Kids on the Slope,https://myanimelist.net/images/anime/1604/98654.jpg,"Drama, Romance",8.29
39533,given,https://myanimelist.net/images/anime/1666/102238.jpg,"Boys Love, Drama",8.29
2150,Moomin,https://myanimelist.net/images/anime/13/26765.jpg,"Adventure, Fantasy, Slice of Life",8.29
1365,Case Closed Movie 06: The Phantom of Baker Street,https://myanimelist.net/images/anime/1400/94320.jpg,"Adventure, Mystery",8.29
41487,That Time I Got Reincarnated as a Slime Season 2 Part 2,https://myanimelist.net/images/anime/1033/118296.jpg,"Action, Comedy, Fantasy",8.29
57,Beck: Mongolian Chop Squad,https://myanimelist.net/images/anime/11/11636.jpg,Drama,8.29
9989,Anohana: The Flower We Saw That Day,https://myanimelist.net/images/anime/5/79697.jpg,"Drama, Supernatural",8.29
1735,Naruto Shippuden,https://myanimelist.net/images/anime/1565/111305.jpg,"Action, Adventure, Fantasy",8.29
43325,Moriarty the Patriot Part 2,https://myanimelist.net/images/anime/1200/111522.jpg,"Mystery, Suspense",8.29
54870,Rascal Does Not Dream of a Knapsack Kid,https://myanimelist.net/images/anime/1937/138379.jpg,"Drama, Romance, Supernatural",8.28
11917,Major: World Series,https://myanimelist.net/images/anime/5/75220.jpg,Sports,8.28
36371,Legend of the Galactic Heroes: Die Neue These - Stellar War Part 3,https://myanimelist.net/images/anime/1782/103917.jpg,"Drama, Sci-Fi",8.28
38731,Ace of Diamond Act II,https://myanimelist.net/images/anime/1153/100511.jpg,Sports,8.28
486,Kino's Journey,https://myanimelist.net/images/anime/1763/95397.jpg,"Adventure, Drama, Fantasy",8.28
45,Rurouni Kenshin,https://myanimelist.net/images/anime/1346/119505.jpg,"Action, Comedy, Romance",8.28
59150,Scissor Seven: Fragments of Memory,https://myanimelist.net/images/anime/1787/151956.jpg,"Action, Adventure, Comedy, Drama, Mystery, Sci-Fi, Supernatural",8.27
59408,Mononoke The Movie: Chapter II - The Ashes of Rage,https://myanimelist.net/images/anime/1593/147889.jpg,"Horror, Mystery, Supernatural, Suspense",8.27
35111,Haikyu!! The Movie: Battle of Concepts,https://myanimelist.net/images/anime/1854/147254.jpg,Sports,8.27
32188,Steins;Gate: Open the Missing Link - Divide By Zero,https://myanimelist.net/images/anime/7/77324.jpg,"Sci-Fi, Suspense",8.27
19363,Silver Spoon 2nd Season,https://myanimelist.net/images/anime/8/57995.jpg,Comedy,8.27
34798,Laid-Back Camp,https://myanimelist.net/images/anime/4/89877.jpg,Slice of Life,8.27
30346,Doukyusei: Classmates,https://myanimelist.net/images/anime/3/78606.jpg,Boys Love,8.27
49571,Swallowed Star 2nd Season,https://myanimelist.net/images/anime/1558/117008.jpg,"Action, Adventure, Fantasy, Sci-Fi",8.27
9735,Gintama: Shinyaku Benizakura-hen,https://myanimelist.net/images/anime/12/26966.jpg,"Action, Comedy, Sci-Fi",8.27
43,Ghost in the Shell,https://myanimelist.net/images/anime/10/82594.jpg,"Award Winning, Mystery, Sci-Fi, Suspense",8.27
38826,Weathering with You,https://myanimelist.net/images/anime/1880/101146.jpg,"Award Winning, Drama, Romance, Supernatural",8.27
58572,Shangri-La Frontier Season 2,https://myanimelist.net/images/anime/1996/147601.jpg,"Action, Adventure, Fantasy",8.26
54595,The Eminence in Shadow Season 2,https://myanimelist.net/images/anime/1938/138295.jpg,"Action, Comedy, Fantasy",8.26
23327,Space Dandy 2nd Season,https://myanimelist.net/images/anime/3/64451.jpg,"Comedy, Sci-Fi",8.26
37520,Dororo,https://myanimelist.net/images/anime/1879/100467.jpg,"Action, Adventure, Fantasy",8.26
25835,Shirobako,https://myanimelist.net/images/anime/1460/141897.jpg,"Award Winning, Comedy, Drama",8.26
3002,Kaiji: Ultimate Survivor,https://myanimelist.net/images/anime/12/80032.jpg,Suspense,8.26
2685,Tsubasa RESERVoir CHRoNiCLE: Tokyo Revelations,https://myanimelist.net/images/anime/4/49129.jpg,"Action, Adventure, Drama, Fantasy, Romance",8.26
513,Castle in the Sky,https://myanimelist.net/images/anime/5/37799.jpg,"Adventure, Award Winning, Fantasy",8.26
264,Fighting Spirit: Champion Road,https://myanimelist.net/images/anime/1521/137978.jpg,Sports,8.26
38691,Dr. Stone,https://myanimelist.net/images/anime/1613/102576.jpg,"Adventure, Comedy",8.26
10087,Fate/Zero,https://myanimelist.net/images/anime/1887/117644.jpg,"Action, Fantasy",8.26
10408,Into the Forest of Fireflies' Light,https://myanimelist.net/images/anime/1599/112267.jpg,"Award Winning, Drama, Romance, Supernatural",8.26
57592,Dr. Stone: Science Future,https://myanimelist.net/images/anime/1403/146479.jpg,"Adventure, Comedy",8.25
53111,Is It Wrong to Try to Pick Up Girls in a Dungeon? IV Part 2,https://myanimelist.net/images/anime/1476/128693.jpg,"Action, Adventure, Fantasy",8.25
1698,Nodame Cantabile,https://myanimelist.net/images/anime/9/11986.jpg,"Comedy, Romance",8.25
523,My Neighbor Totoro,https://myanimelist.net/images/anime/1110/147278.jpg,"Adventure, Award Winning, Supernatural",8.25
31812,Black Butler: Book of the Atlantic,https://myanimelist.net/images/anime/9/85792.jpg,"Action, Mystery, Supernatural",8.25
265,Fighting Spirit: Mashiba vs. Kimura,https://myanimelist.net/images/anime/4/64737.jpg,Sports,8.25
139,Hunter x Hunter: Greed Island Final,https://myanimelist.net/images/anime/1/139.jpg,"Action, Adventure, Fantasy",8.25
34036,Detective Conan: Episode One - The Great Detective Turned Small,https://myanimelist.net/images/anime/5/81968.jpg,"Adventure, Comedy, Mystery",8.25
55825,Hell's Paradise Season 2,https://myanimelist.net/images/anime/1772/154456.jpg,"Action, Adventure, Supernatural",8.24
54029,Scissor Seven: Shadow Fate,https://myanimelist.net/images/anime/1016/153863.jpg,"Action, Adventure, Comedy, Drama, Mystery",8.24
37989,Golden Kamuy Season 2,https://myanimelist.net/images/anime/1180/95018.jpg,"Action, Adventure",8.24
10271,Kaiji: Against All Rules,https://myanimelist.net/images/anime/10/30599.jpg,Suspense,8.24
36990,Non Non Biyori Movie: Vacation,https://myanimelist.net/images/anime/1044/93575.jpg,Slice of Life,8.24
25681,Kamisama Kiss Season 2,https://myanimelist.net/images/anime/8/69187.jpg,"Comedy, Romance, Supernatural",8.24
13125,From the New World,https://myanimelist.net/images/anime/1549/136389.jpg,"Drama, Fantasy, Horror, Mystery, Sci-Fi, Suspense",8.24
2418,Sword of the Stranger,https://myanimelist.net/images/anime/9/87066.jpg,"Action, Adventure",8.24
44940,World Trigger 3rd Season,https://myanimelist.net/images/anime/1617/117474.jpg,"Action, Sci-Fi",8.24
32937,KonoSuba: God's Blessing on This Wonderful World! 2,https://myanimelist.net/images/anime/2/83188.jpg,"Adventure, Comedy, Fantasy",8.24
1033,Millennium Actress,https://myanimelist.net/images/anime/1648/93626.jpg,"Action, Adventure, Award Winning, Drama, Fantasy, Romance",8.24
512,Kiki's Delivery Service,https://myanimelist.net/images/anime/1579/140483.jpg,"Adventure, Award Winning, Comedy, Drama, Fantasy",8.24
440,Revolutionary Girl Utena,https://myanimelist.net/images/anime/1078/95285.jpg,"Award Winning, Drama",8.24
329,Planetes,https://myanimelist.net/images/anime/1209/142900.jpg,"Award Winning, Drama, Romance, Sci-Fi",8.24
50594,Suzume,https://myanimelist.net/images/anime/1598/128450.jpg,"Adventure, Supernatural",8.24
45577,IDOLISH7 Third BEAT!,https://myanimelist.net/images/anime/1646/115723.jpg,Drama,8.24
35838,Girls' Last Tour,https://myanimelist.net/images/anime/12/88321.jpg,"Adventure, Mystery, Sci-Fi, Slice of Life",8.24
31240,Re:ZERO -Starting Life in Another World-,https://myanimelist.net/images/anime/1522/128039.jpg,"Drama, Fantasy, Suspense",8.24
56215,A Will Eternal 3rd Season,https://myanimelist.net/images/anime/1105/150044.jpg,"Action, Adventure, Comedy, Fantasy",8.23
54959,BanG Dream! It's MyGO!!!!!,https://myanimelist.net/images/anime/1891/136948.jpg,Drama,8.23
37055,Saga of Tanya the Evil: The Movie,https://myanimelist.net/images/anime/1249/117182.jpg,"Action, Fantasy",8.23
35677,Liz and the Blue Bird,https://myanimelist.net/images/anime/1638/93032.jpg,"Award Winning, Drama",8.23
15227,In This Corner of the World,https://myanimelist.net/images/anime/2/87704.jpg,"Award Winning, Drama",8.23
33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,https://myanimelist.net/images/anime/6/80899.jpg,"Drama, Sci-Fi",8.23
11843,Daily Lives of High School Boys,https://myanimelist.net/images/anime/3/33257.jpg,Comedy,8.23
37450,Rascal Does Not Dream of Bunny Girl Senpai,https://myanimelist.net/images/anime/1301/93586.jpg,"Drama, Romance, Supernatural",8.23
44412,Fights Break Sphere 4,https://myanimelist.net/images/anime/1887/112452.jpg,"Action, Adventure, Fantasy, Romance",8.23
60371,You and I Are Polar Opposites,https://myanimelist.net/images/anime/1140/154457.jpg,"Comedy, Romance",8.22
59062,Gachiakuta,https://myanimelist.net/images/anime/1682/150432.jpg,"Action, Fantasy",8.22
52588,Kaiju No. 8,https://myanimelist.net/images/anime/1370/140362.jpg,"Action, Fantasy, Sci-Fi",8.22
28805,The Boy and the Beast,https://myanimelist.net/images/anime/11/73540.jpg,Fantasy,8.22
5690,Nodame Cantabile Finale,https://myanimelist.net/images/anime/1084/119096.jpg,"Comedy, Romance",8.22
11977,Puella Magi Madoka Magica the Movie Part 1: Beginnings,https://myanimelist.net/images/anime/6/42331.jpg,"Drama, Suspense",8.22
48316,The Eminence in Shadow,https://myanimelist.net/images/anime/1091/128729.jpg,"Action, Comedy, Fantasy",8.22
585,Whisper of the Heart,https://myanimelist.net/images/anime/1764/138714.jpg,"Drama, Romance",8.22
49918,My Hero Academia Season 6,https://myanimelist.net/images/anime/1483/126005.jpg,Action,8.22
16664,The Tale of the Princess Kaguya,https://myanimelist.net/images/anime/1935/93606.jpg,"Award Winning, Fantasy",8.22
6,Trigun,https://myanimelist.net/images/anime/1130/120002.jpg,"Action, Adventure, Sci-Fi",8.22
372,Cardcaptor Sakura Movie 2: The Sealed Card,https://myanimelist.net/images/anime/1652/90326.jpg,"Award Winning, Comedy, Drama, Romance",8.22
59027,Spy x Family Season 3,https://myanimelist.net/images/anime/1697/151793.jpg,"Action, Comedy",8.21
53393,Heavenly Delusion,https://myanimelist.net/images/anime/1121/133132.jpg,"Adventure, Mystery, Sci-Fi",8.21
52578,The Dangers in My Heart,https://myanimelist.net/images/anime/1545/133887.jpg,"Comedy, Romance",8.21
35110,Haikyu!! The Movie: Talent and Sense,https://myanimelist.net/images/anime/1034/147253.jpg,Sports,8.21
12115,Berserk: The Golden Age Arc III - The Advent,https://myanimelist.net/images/anime/12/41305.jpg,"Action, Adventure, Drama, Fantasy, Horror",8.21
40853,Stand By Me Doraemon 2,https://myanimelist.net/images/anime/1842/109657.jpg,"Comedy, Sci-Fi",8.21
38249,The Disastrous Life of Saiki K. Final Arc,https://myanimelist.net/images/anime/1159/95661.jpg,Comedy,8.21
2966,Spice and Wolf,https://myanimelist.net/images/anime/5/59401.jpg,"Adventure, Drama, Romance, Supernatural",8.21
1453,Maison Ikkoku,https://myanimelist.net/images/anime/6/17576.jpg,"Comedy, Drama, Romance",8.21
47794,MILGRAM,https://myanimelist.net/images/anime/1497/112023.jpg,Suspense,8.21
40784,Scissor Seven: The Strongest Hairstylist,https://myanimelist.net/images/anime/1962/153860.jpg,"Action, Comedy, Drama, Mystery",8.21
35466,ReLIFE: Final Arc,https://myanimelist.net/images/anime/1566/91061.jpg,"Drama, Romance",8.21
627,Major S1,https://myanimelist.net/images/anime/13/73973.jpg,Sports,8.21
1842,Major S3,https://myanimelist.net/images/anime/9/73971.jpg,Sports,8.21
813,Dragon Ball Z,https://myanimelist.net/images/anime/1277/142022.jpg,"Action, Adventure, Comedy, Fantasy",8.21
55866,A Sign of Affection,https://myanimelist.net/images/anime/1478/140828.jpg,Romance,8.2
52684,Throne of Seal 2nd Season,https://myanimelist.net/images/anime/1897/150028.jpg,"Action, Adventure, Fantasy",8.2
51179,Mushoku Tensei: Jobless Reincarnation Season 2,https://myanimelist.net/images/anime/1898/138005.jpg,"Adventure, Drama, Fantasy, Ecchi",8.2
38003,Bungo Stray Dogs 3,https://myanimelist.net/images/anime/1037/100463.jpg,"Action, Mystery",8.2
5460,Detective Conan Movie 13: The Raven Chaser,https://myanimelist.net/images/anime/2/22558.jpg,"Action, Mystery",8.2
23847,My Teen Romantic Comedy SNAFU TOO!,https://myanimelist.net/images/anime/11/75376.jpg,"Comedy, Romance",8.2
6811,InuYasha: The Final Act,https://myanimelist.net/images/anime/7/75570.jpg,"Action, Adventure, Fantasy, Romance",8.2
16894,Kuroko's Basketball 2,https://myanimelist.net/images/anime/9/56155.jpg,Sports,8.2
3091,xxxHOLiC◆Kei,https://myanimelist.net/images/anime/9/8626.jpg,"Comedy, Drama, Mystery, Supernatural",8.2
32843,Symphogear XV,https://myanimelist.net/images/anime/1899/101966.jpg,"Action, Sci-Fi",8.2
38680,Fruits Basket 1st Season,https://myanimelist.net/images/anime/1447/99827.jpg,"Drama, Romance, Supernatural",8.2
50602,Spy x Family Part 2,https://myanimelist.net/images/anime/1111/127508.jpg,"Action, Comedy",8.2
9863,SKET Dance,https://myanimelist.net/images/anime/9/73974.jpg,Comedy,8.2
39247,Miss Kobayashi's Dragon Maid S,https://myanimelist.net/images/anime/1252/115539.jpg,"Slice of Life, Supernatural",8.2
18115,Magi: The Kingdom of Magic,https://myanimelist.net/images/anime/13/55039.jpg,"Action, Adventure, Fantasy",8.2
36946,Dragon Ball Super: Broly,https://myanimelist.net/images/anime/1575/93498.jpg,"Action, Adventure, Fantasy",8.2
60420,The Demon Hunter 2,https://myanimelist.net/images/anime/1403/155838.jpg,"Action, Adventure, Fantasy",8.19
53065,My Dress-Up Darling Season 2,https://myanimelist.net/images/anime/1024/150787.jpg,Romance,8.19
18617,Girls und Panzer der Film,https://myanimelist.net/images/anime/1776/91467.jpg,"Action, Award Winning",8.19
37171,Asobi Asobase: Workshop of Fun,https://myanimelist.net/images/anime/1139/95077.jpg,Comedy,8.19
19123,One Piece: Episode of Merry - The Tale of One More Friend,https://myanimelist.net/images/anime/9/61015.jpg,"Action, Adventure, Fantasy",8.19
40052,Great Pretender,https://myanimelist.net/images/anime/1418/107954.jpg,"Action, Adventure, Mystery",8.19
186,Initial D Second Stage,https://myanimelist.net/images/anime/8/12750.jpg,"Action, Drama",8.19
49114,The Case Study of Vanitas Part 2,https://myanimelist.net/images/anime/1247/120579.jpg,"Action, Fantasy, Mystery",8.19
52299,Solo Leveling,https://myanimelist.net/images/anime/1801/142390.jpg,"Action, Adventure, Fantasy",8.18
36370,Legend of the Galactic Heroes: Die Neue These - Stellar War Part 2,https://myanimelist.net/images/anime/1215/103351.jpg,"Drama, Sci-Fi",8.18
7791,K-ON! Season 2,https://myanimelist.net/images/anime/12/76121.jpg,"Award Winning, Comedy",8.18
37078,The King's Avatar (2018),https://myanimelist.net/images/anime/1825/91514.jpg,Action,8.18
22297,Fate/stay night [Unlimited Blade Works],https://myanimelist.net/images/anime/12/67333.jpg,"Action, Fantasy",8.18
37514,Made in Abyss: Journey's Dawn,https://myanimelist.net/images/anime/1173/95167.jpg,"Adventure, Drama, Fantasy, Mystery, Sci-Fi",8.18
32005,Detective Conan Movie 20: The Darkest Nightmare,https://myanimelist.net/images/anime/10/78894.jpg,"Action, Mystery",8.18
39166,Girls und Panzer das Finale – Part 3,https://myanimelist.net/images/anime/1894/119214.jpg,N/A,8.18
4107,Gurren Lagann The Movie: Childhood's End,https://myanimelist.net/images/anime/1270/115752.jpg,Sci-Fi,8.18
40729,Megalobox 2: Nomad,https://myanimelist.net/images/anime/1190/113352.jpg,"Sci-Fi, Sports",8.18
3226,Major S4,https://myanimelist.net/images/anime/9/75217.jpg,Sports,8.18
6864,xxxHOLiC Rou,https://myanimelist.net/images/anime/9/25080.jpg,"Drama, Mystery, Supernatural",8.18
38088,Digimon Adventure: Last Evolution Kizuna,https://myanimelist.net/images/anime/1654/104884.jpg,"Action, Adventure, Comedy, Drama",8.18
1142,Honey and Clover II,https://myanimelist.net/images/anime/6/11040.jpg,"Drama, Romance",8.18
49574,A Will Eternal 2nd Season,https://myanimelist.net/images/anime/1999/155867.jpg,"Action, Adventure, Fantasy",8.18
49590,The Tatami Time Machine Blues,https://myanimelist.net/images/anime/1583/126128.jpg,"Comedy, Mystery, Romance, Suspense",8.18
