user_id,anime_id,rating
147,11741,5
147,60726,6
147,50403,7
147,61952,5
147,72,3
147,42938,7
147,186,3
147,1142,4
147,1089,10
147,2251,7
147,34437,5
147,58514,6
147,25537,4
147,38088,9
147,53887,4
147,34944,7
147,121,7
147,53393,5
147,17389,8
147,54492,5
148,49701,10
148,18617,10
148,52215,7
148,846,4
148,39164,10
148,39486,6
148,56980,7
148,56524,8
148,437,7
148,61517,4
148,28675,8
148,20651,6
148,32182,7
148,2829,8
148,33221,7
148,3702,7
148,3371,3
148,15227,9
148,60543,5
148,136,6
148,10012,4
148,2759,7
148,49926,6
148,35788,3
148,63019,8
148,21647,4
148,1594,6
148,2904,6
148,962,10
148,37515,6
148,39198,6
148,61335,4
148,18661,7
148,44087,3
148,21557,6
148,7711,4
148,957,5
148,23199,4
148,20057,7
148,57555,7
148,39792,7
148,34798,6
148,996,7
148,43,6
148,34599,10
148,22135,5
148,52701,5
148,49782,6
148,35848,5
148,38770,10
148,29803,7
148,54764,6
148,31715,8
148,31490,3
148,27947,8
148,56752,5
148,44511,7
148,57658,6
148,532,5
148,19815,8
148,5341,10
148,29893,7
148,40174,5
148,645,7
148,55866,8
148,513,5
148,38826,9
148,42250,6
148,32,9
148,2150,5
148,889,6
148,21899,7
148,10080,4
148,4155,6
148,38080,8
148,55655,6
148,55016,7
148,268,5
148,60058,6
148,36456,7
148,187,7
148,39247,10
148,3907,6
148,47194,8
148,9734,4
148,6171,7
148,53065,7
148,30952,6
148,249,4
148,137,7
148,52588,4
148,56538,7
148,31051,8
148,19,9
148,62249,5
148,38329,10
148,4181,7
148,7222,4
148,39570,8
148,37989,4
148,5681,6
148,28957,10
148,42640,7
148,14397,7
148,31251,5
148,57592,6
148,813,7
148,27989,7
148,17549,5
148,32902,8
148,41462,6
148,34076,7
148,38040,4
148,1470,7
148,9253,5
148,35180,8
148,40421,8
148,122,5
148,58555,8
148,85,7
148,12431,10
148,199,5
148,40542,2
148,39535,7
148,33323,7
149,38201,10
149,42166,3
149,11577,7
149,9969,4
149,61517,6
149,2952,10
149,25835,5
149,38000,9
149,60108,8
149,50399,8
149,57555,7
149,35851,10
149,9863,7
149,31757,5
149,135,8
149,372,7
149,42886,1
149,55655,6
149,4224,9
149,40682,7
149,49721,4
149,36862,4
149,30831,6
149,23327,4
149,60787,5
149,28025,7
149,47194,3
149,1889,8
149,52198,7
149,513,9
149,889,6
149,5941,6
149,59636,4
149,50325,6
149,2890,8
149,43608,5
149,1088,6
149,339,5
149,1096,8
149,36946,5
149,16067,5
149,23283,5
149,50160,5
149,52347,8
149,6438,6
149,2236,10
149,14075,8
149,73,10
149,46654,5
149,54791,7
149,37989,8
150,4789,8
150,44087,8
150,21899,6
150,36946,7
150,48549,10
150,34591,7
150,53410,5
150,5681,4
150,4053,10
150,54789,6
150,21939,10
150,32,4
150,627,7
150,40211,7
150,918,7
150,237,10
150,48569,8
150,37055,10
150,1088,6
150,5941,6
150,38450,3
150,31758,8
150,43608,9
150,60048,6
150,50593,10
150,53499,8
150,10153,3
150,1559,7
150,35851,7
150,3091,9
150,59897,8
150,1367,5
150,136,7
150,30364,2
150,40784,4
150,42984,5
150,10937,7
150,56653,5
150,36098,6
150,40682,4
150,21469,6
150,30370,8
150,35857,4
150,38337,3
150,4772,7
150,232,7
150,42938,3
150,56524,3
150,10800,5
150,54870,6
150,60285,6
150,50330,4
150,18679,5
150,18397,5
150,9734,5
150,36456,10
150,6811,8
150,60726,7
150,721,8
150,56215,5
150,58930,8
150,2236,7
150,61784,7
150,10534,7
150,9890,6
150,30276,9
150,25781,7
150,50709,10
150,42640,4
150,41457,8
150,57183,5
150,23317,7
150,37987,8
150,58788,8
150,36370,6
150,40542,5
150,31043,4
150,56805,2
150,52742,9
150,38003,5
151,24833,6
151,9969,6
151,50160,8
151,2004,7
151,37515,7
151,30276,10
151,59047,6
151,51318,6
151,21469,10
151,23775,8
151,3702,2
151,33970,5
151,15,5
151,50416,9
151,24687,4
151,33323,6
151,19123,6
151,57,3
151,427,8
151,32281,5
151,49413,9
151,121,6
151,49701,3
151,2448,5
151,56653,9
151,39565,9
151,42938,4
151,56523,9
151,57555,7
151,36563,6
151,33206,8
151,57066,6
151,44940,7
151,56538,10
151,14397,2
151,50403,5
151,30654,9
151,35082,7
151,1453,5
151,52742,9
151,56609,6
151,61274,8
151,37078,8
151,37095,7
151,3665,10
151,61339,4
151,50631,10
151,35790,10
151,49721,9
151,7311,6
151,37514,7
151,33486,7
151,40174,4
151,32188,6
151,6945,10
151,322,5
151,265,5
151,56524,9
151,37208,9
151,23273,5
151,50593,6
151,22297,4
151,42894,5
151,49320,6
151,38329,3
151,36371,5
151,36862,7
151,329,6
151,38889,9
151,13601,5
151,39783,3
151,4282,2
151,50172,9
151,34636,1
151,58919,7
151,38668,2
151,1142,8
151,47917,9
151,25781,7
151,535,4
151,2752,6
151,49052,9
151,35608,5
151,4918,9
151,56752,9
151,1530,3
151,21557,7
151,1914,4
151,41084,9
151,56785,5
151,30,6
151,114,6
151,48171,8
151,24,6
151,28977,5
151,50796,7
151,28735,6
151,38201,6
151,52293,8
151,7711,8
151,28675,4
151,39551,10
151,60022,4
151,61335,8
151,28701,7
151,40028,9
151,53393,5
151,1065,8
151,32282,5
151,60541,4
151,58689,4
151,721,9
151,37989,8
151,15335,5
151,34438,7
151,1735,9
151,2904,7
151,38249,5
151,46102,9
151,3226,4
151,30230,7
151,9989,8
151,2402,3
151,16706,5
151,11239,3
151,7655,7
151,44070,9
151,60489,4
151,59001,6
151,1367,8
151,1827,7
152,8740,8
152,37965,3
152,2966,9
152,12365,6
152,37491,7
152,16001,6
152,44087,7
152,39894,7
152,9735,8
152,42897,9
152,32935,5
152,51009,5
152,23775,7
152,28675,5
152,13759,7
152,40080,7
152,34534,8
152,49587,6
152,17739,5
152,49722,3
152,40664,4
152,48580,6
152,35382,4
152,121,6
152,59306,5
152,6746,6
152,2025,6
152,2761,6
152,996,9
152,34437,9
152,73,9
152,49413,8
152,26055,7
152,31812,5
152,3228,4
152,38889,6
152,820,10
152,14713,5
152,4672,5
152,52976,4
152,5341,7
152,77,6
152,55866,8
152,7311,6
152,12815,6
152,137,8
152,22145,4
152,40776,5
152,49521,7
152,36370,8
152,12031,8
152,58913,5
152,16918,10
152,38201,6
152,38349,6
152,853,6
152,23777,9
152,38040,8
152,11597,4
152,44412,6
152,31043,7
153,40542,8
153,53065,7
153,36702,6
153,186,8
153,7062,6
153,25879,10
153,24997,9
153,35062,9
153,38475,8
153,36275,8
153,1695,3
153,37514,8
153,2921,6
153,39570,10
153,23327,9
153,53199,7
153,61274,8
153,55102,6
153,81,10
153,1470,6
153,122,7
153,853,10
153,60285,9
153,50325,9
153,37450,2
153,32282,6
153,11813,6
153,2761,6
153,11981,9
153,44042,10
153,57334,6
153,39783,9
153,20,7
153,38691,5
153,31812,8
153,37208,8
153,39164,8
153,60787,5
153,37430,5
153,40834,2
153,41462,9
153,14719,8
153,227,7
153,34944,6
153,56524,5
153,38000,6
153,59047,7
153,2236,6
153,339,6
153,60602,9
153,10080,10
153,56609,8
153,43,5
153,4282,8
153,52034,6
153,52976,6
153,60557,8
153,34096,6
153,33255,8
153,4107,2
153,851,9
153,38234,7
153,578,2
153,50207,8
153,24687,8
153,22535,8
153,38081,7
153,50612,10
153,1,3
153,7222,3
153,22789,7
153,32281,9
153,523,8
153,437,9
153,52701,4
153,53111,10
153,558,4
153,7338,5
153,5682,5
153,135,5
153,40748,7
153,49521,9
153,50399,6
153,15335,9
153,1365,6
153,42886,6
153,21,8
154,205,7
154,59027,6
154,10153,10
154,23775,9
154,17389,4
154,41361,6
154,1943,5
154,338,6
154,24,6
154,38088,2
154,21557,3
154,55791,8
154,46102,5
154,22507,3
154,995,7
154,6746,3
154,38481,8
154,122,8
154,33,7
154,53998,7
154,26213,4
154,6171,7
154,14713,5
154,21647,8
154,53888,6
154,1530,3
154,60048,8
154,58788,9
154,1365,8
154,48895,9
154,57334,10
154,721,6
154,793,6
154,25537,5
154,37987,6
154,9656,4
154,37870,8
154,15335,2
154,268,7
154,48549,4
154,4921,9
154,9996,5
154,24701,8
154,10165,7
154,55742,7
154,1453,10
154,58930,4
154,135,4
154,44042,5
154,5941,7
154,4224,6
154,60570,3
154,10049,10
154,1698,6
154,60726,4
154,21855,7
154,15689,5
154,32005,9
154,35222,8
154,26055,6
154,4901,7
154,58143,4
154,52742,5
154,2559,6
154,28701,6
154,18179,7
154,48569,6
154,38201,8
154,41457,7
154,40028,3
154,35790,10
154,59145,6
154,35111,6
154,35848,8
155,53273,6
155,12115,6
155,5460,7
155,18689,8
155,38475,7
155,42941,6
155,46095,7
155,23777,9
155,3783,5
155,60726,6
155,55644,9
155,16894,5
155,47794,8
155,401,6
155,1142,5
155,3702,8
155,957,7
155,39551,7
155,36456,8
155,37786,6
155,40664,7
155,22145,10
155,585,7
155,53888,6
155,245,3
155,51019,8
155,6211,7
155,15417,5
155,35838,6
155,34626,8
155,10012,7
155,49114,9
155,16,5
155,57067,6
155,59228,6
155,6811,2
155,11813,8
155,44,8
155,58143,8
155,66,5
155,60098,6
155,31174,7
155,11577,6
155,27989,7
155,30503,8
155,5678,8
155,38409,8
155,40080,9
155,35843,6
155,658,4
155,36946,5
155,10049,8
155,6336,9
155,34100,8
155,49574,8
155,39792,6
155,4282,8
155,33095,4
155,4789,6
155,37521,7
155,1,3
155,50416,6
155,7645,8
155,780,4
155,1735,7
155,846,6
155,59841,7
155,57181,7
155,5040,7
155,11665,5
155,42640,8
155,2150,7
155,57555,7
155,48583,4
155,265,7
155,23623,9
155,10800,7
155,37095,7
155,59360,6
155,26055,7
155,3297,7
155,37932,9
155,61322,5
155,55772,8
155,45576,5
155,37514,7
155,39894,7
155,35247,3
155,9289,5
155,32005,6
155,139,7
155,7655,7
155,38201,10
155,457,5
155,32843,7
155,40174,6
155,59636,6
155,30370,7
155,59497,5
155,5420,9
155,36369,7
155,41781,5
155,44511,5
155,72,3
155,17389,7
155,51039,7
155,30276,7
155,39167,4
155,513,7
155,58567,10
155,53410,6
155,30364,9
155,813,8
156,37208,10
156,60371,5
156,20507,4
156,56523,7
156,6467,7
156,60022,6
156,877,8
156,31933,9
156,18661,7
156,4282,5
156,18689,6
156,62249,3
156,10271,7
156,532,9
156,3702,6
156,35111,3
156,31973,7
156,57592,6
156,59898,7
156,58125,9
156,37055,7
156,15227,3
156,58567,7
156,457,5
156,51096,5
156,51535,7
156,6864,8
156,52293,7
156,38422,8
156,54898,8
156,55809,9
156,759,10
156,3016,4
156,52684,9
156,3002,4
156,1482,5
156,45556,8
156,2167,6
156,53499,6
156,10379,8
156,37095,5
156,33970,10
156,39592,4
156,392,10
156,54492,8
156,14513,6
156,33255,1
156,33674,6
156,33,10
156,32983,7
156,40834,6
156,13601,4
156,199,7
156,2236,8
156,41923,6
156,513,5
156,11977,6
156,55855,6
156,63019,5
156,28957,9
156,58517,10
156,60334,7
156,39783,6
156,41462,6
156,32,8
156,889,6
156,30015,6
156,22145,7
156,227,7
156,4106,5
156,32282,6
156,1943,6
156,121,7
156,11113,5
156,2761,7
156,31988,7
156,3901,9
156,31715,4
156,49926,8
156,72,7
156,57066,5
156,35222,9
156,54959,5
156,33051,7
156,23623,7
156,6421,6
156,5081,9
156,61274,4
156,49590,9
156,11239,9
156,1486,7
156,58883,7
156,52168,10
156,37932,9
156,114,2
156,1566,7
156,61339,9
156,31757,3
156,27947,8
156,4901,3
156,60285,6
156,59047,5
156,32615,7
156,31812,4
156,20899,6
156,11813,5
156,38088,9
156,2034,5
156,2890,6
156,53887,5
156,645,7
156,25013,7
156,60988,2
156,59408,8
156,60489,6
156,59845,3
156,11981,8
156,33323,4
156,29893,7
156,7465,6
156,2164,6
156,49596,5
156,43,5
156,31490,10
156,11061,7
156,322,7
156,53411,10
156,56784,7
157,18689,8
157,48569,4
157,7311,8
157,42923,8
157,39587,7
157,49458,5
157,59791,5
157,20,7
157,1827,3
157,31173,7
157,39166,7
157,59306,7
157,781,8
157,39547,4
157,10030,3
157,5365,7
157,5114,10
157,4181,7
157,2828,9
157,35677,4
157,57183,10
157,35790,10
157,7720,4
157,21,10
157,50330,6
157,3901,5
157,18,6
157,31098,8
157,49818,6
157,40729,6
157,37491,4
157,27833,10
157,572,8
157,31181,4
157,56980,6
157,14075,7
157,60787,5
157,60048,6
157,24277,8
157,32615,6
157,19815,6
157,52865,7
157,16894,7
157,392,8
157,39112,9
157,55701,4
157,4672,8
157,38000,6
157,1089,6
157,30654,6
157,1914,7
157,16395,6
157,38329,3
157,2559,10
157,731,5
157,24415,7
157,532,7
157,31812,6
157,47,8
157,39570,6
157,58514,7
157,38883,7
157,338,1
157,2952,7
157,1735,9
157,56785,7
157,5681,4
157,11917,6
157,39741,7
157,813,4
157,55102,5
157,5205,5
157,627,6
157,56609,9
157,32867,6
157,853,6
157,2448,8
157,996,7
157,957,8
157,4053,7
157,513,5
157,21329,6
157,59571,5
157,52215,4
157,41462,6
157,205,7
157,10863,8
157,2004,8
157,35082,10
157,10153,7
157,19363,7
157,44,9
157,31251,7
157,4789,9
157,790,6
157,42941,4
157,58143,4
157,21855,7
157,39486,4
157,263,4
157,4081,6
157,31149,9
157,35180,8
157,59978,8
157,15417,4
157,37430,9
157,34021,4
157,37932,8
157,1842,2
157,23317,8
157,30831,3
157,55318,7
157,49709,6
157,17265,10
157,2418,5
157,57647,8
157,40784,6
157,12815,10
157,32,5
157,53672,8
157,55993,6
157,39592,7
157,36963,6
157,54898,10
157,32937,8
157,861,8
157,27663,8
157,5300,6
157,34376,8
157,139,6
157,39164,3
157,61508,5
157,37208,6
157,30370,3
158,24701,8
158,7222,7
158,38349,3
158,58788,8
158,34599,8
158,372,5
158,12815,7
158,11979,8
158,34572,4
158,52701,6
158,35848,7
158,11981,5
158,38481,7
158,889,5
158,5341,10
158,29893,4
158,5029,6
158,249,6
158,85,5
158,10012,8
158,6336,7
158,37962,7
158,44218,9
158,34096,6
158,52846,4
158,60058,7
158,55318,7
158,1471,3
158,38680,10
158,45556,6
158,37491,8
158,387,5
158,15227,5
158,18,5
158,21,7
158,58509,8
158,11061,7
158,55809,1
158,52578,5
158,12113,7
158,38081,8
158,41782,10
158,50612,7
158,56524,7
158,33051,9
158,12031,9
158,38329,8
158,33352,7
158,523,7
158,6438,8
158,967,4
158,24415,8
158,36456,8
158,3572,6
158,467,7
158,1486,6
158,49320,8
158,22535,7
158,30346,5
158,14397,4
158,61322,10
158,41457,7
158,2752,7
158,23317,7
158,13601,6
158,41361,5
158,19,9
158,36028,5
158,49387,10
158,57592,10
158,39164,5
158,33323,6
158,31251,3
158,137,7
158,35790,7
158,21329,8
158,37078,9
158,42250,9
158,39468,3
158,4053,7
158,5040,8
158,532,3
158,42886,10
158,54915,6
158,38826,6
158,31758,9
158,232,6
158,11813,3
158,36990,7
158,60334,6
158,918,7
158,59228,3
158,57433,4
158,23327,9
158,996,9
158,54857,8
158,2418,5
158,4938,3
158,35062,10
158,58555,5
158,187,5
158,39112,6
158,19363,4
158,38668,6
159,51535,5
159,41487,9
159,29755,9
159,16,7
159,205,9
159,32937,7
159,4901,6
159,6045,6
159,7674,9
159,535,3
159,4672,7
159,11981,6
159,199,7
159,45,7
159,30831,6
159,5682,6
159,589,5
159,6211,5
159,53924,2
159,59229,9
159,21469,7
159,42886,7
159,39535,9
159,1506,8
159,10080,7
159,38889,2
159,50407,4
159,40397,8
159,49701,4
159,437,6
159,39592,10
159,20583,10
159,27775,5
159,4081,7
159,3002,7
159,35247,6
159,37870,5
159,41084,6
159,29893,7
159,52215,10
159,32995,3
159,6467,6
159,1698,5
159,59986,6
159,9863,2
159,53887,6
159,58919,4
159,6007,7
159,57183,4
159,60489,8
159,37989,10
159,16395,4
159,14807,6
159,37510,6
159,962,4
159,2921,6
159,22297,6
159,37965,10
159,780,4
159,39486,4
159,25781,8
159,51440,6
159,3701,9
159,48580,7
159,53411,8
159,18689,8
159,32,4
159,22789,9
159,52198,6
159,19815,4
159,53127,7
159,55690,6
159,59497,6
159,302,8
159,49052,7
159,2581,9
159,3228,7
159,38249,5
160,49574,5
160,33161,10
160,48569,4
160,53111,4
160,2154,8
160,58572,8
160,3786,3
160,558,2
160,36946,9
160,5028,6
160,5029,5
160,1735,5
160,42984,9
160,40787,2
160,4918,3
160,22961,9
160,50160,6
160,3371,6
160,51440,5
160,11771,6
160,52034,9
160,14513,6
160,38201,5
160,2471,8
160,53411,5
160,23623,2
160,25781,5
160,50183,7
160,3784,7
160,61517,7
160,26055,5
160,56752,5
160,56063,7
160,49721,8
160,6467,5
160,15335,6
160,37965,2
160,25879,7
160,61322,4
160,27663,9
160,185,8
160,5114,3
160,56784,4
160,52976,4
160,57524,7
160,24687,6
160,170,9
160,57555,5
160,60285,3
160,52168,6
160,22135,8
160,14813,3
160,53540,9
160,12815,8
160,59654,7
160,53888,7
160,35790,6
160,11977,4
160,54856,8
160,114,6
160,15227,6
160,16498,7
160,31098,6
160,589,7
160,851,7
160,34438,6
160,62543,10
161,60334,6
161,36862,5
161,49701,6
161,57067,9
161,42250,8
161,51019,10
161,6594,10
161,60570,9
161,12859,6
161,2076,10
161,338,6
161,513,6
161,36371,7
161,51335,5
161,3226,6
161,61322,7
161,35382,8
161,18397,5
161,186,8
161,54857,9
161,51122,8
161,790,7
161,16049,3
161,1604,6
161,10162,5
161,135,9
161,44412,7
161,49571,7
161,60602,5
161,18679,6
161,55830,5
161,4772,7
161,9963,6
161,38826,3
161,17074,7
161,77,8
161,9734,10
161,36949,5
161,34537,4
161,777,5
161,40784,8
161,62896,7
161,41611,8
161,50709,6
161,2761,5
161,36369,7
161,27833,7
161,31757,8
161,5681,2
161,37991,6
161,10012,4
161,40911,8
161,27663,9
161,6,8
161,59845,8
161,49053,8
161,18179,4
161,52347,1
161,38474,8
161,49722,7
161,53887,4
161,10937,6
161,28223,7
161,41487,6
161,60489,6
161,49570,6
161,40174,5
161,59833,4
161,33486,4
161,57183,7
161,44055,9
161,1594,6
161,48895,5
161,10165,7
161,2402,7
161,59306,6
161,7655,6
161,1367,10
161,33051,6
161,5941,5
161,7311,8
161,57334,6
161,52168,7
161,56752,2
161,53410,9
161,572,7
161,58883,8
161,72,5
161,52684,6
161,34572,5
161,29893,6
161,22507,4
161,934,9
161,8129,8
161,31240,8
161,28675,3
161,40776,3
161,51179,5
161,35843,6
161,52701,2
161,13759,6
161,20,5
161,5690,10
161,34440,6
161,7674,7
161,21469,8
161,23283,7
161,264,7
161,440,6
161,37105,7
161,1023,6
161,6945,2
161,5460,5
161,35557,7
161,34096,7
161,59841,4
161,55102,5
161,4918,5
161,50380,6
161,58390,6
161,37430,3
161,38040,4
161,11665,2
161,3665,4
161,51367,9
161,22145,7
161,31098,7
161,1210,6
161,40815,8
161,58143,9
161,55911,5
161,53273,8
161,49310,8
161,10271,4
161,36990,6
161,2450,7
161,58919,7
161,50593,8
161,339,9
161,45649,6
161,20651,7
161,47778,8
162,52034,5
162,36990,6
162,55690,7
162,35062,9
162,57183,6
162,50380,6
162,55655,8
162,55255,8
162,59001,5
162,135,6
162,416,5
162,37675,5
162,35843,7
162,34440,10
162,50172,9
162,4985,6
162,59226,8
162,38000,7
162,35788,7
162,55102,6
162,37520,5
162,49458,8
162,62543,4
162,26055,10
162,589,7
162,56784,5
162,53199,3
162,38003,8
162,56653,5
162,55888,3
162,28891,6
162,60334,10
162,11239,8
162,35857,7
162,40052,6
162,187,9
162,32282,7
162,53065,10
162,5258,8
162,52865,4
162,10937,5
162,60285,8
162,49722,5
162,35851,6
162,34376,4
162,18661,6
162,4282,4
162,5081,7
162,24687,9
162,2450,8
162,41781,5
162,10012,9
162,40911,5
162,25313,8
162,38826,10
162,30346,7
162,28805,8
162,25777,5
162,47194,10
162,13759,3
162,66,6
162,54915,8
162,486,5
162,15417,8
162,14719,10
162,46422,5
162,19,5
162,27831,7
162,558,6
162,59833,10
162,42984,9
162,34021,8
162,46095,8
162,3002,3
162,53447,4
162,42310,5
162,31757,1
162,36946,3
162,39547,4
162,1089,4
162,51367,5
162,40834,6
162,60570,7
163,51019,7
163,22145,5
163,37987,6
163,52991,6
163,36028,3
163,37521,5
163,24997,3
163,40080,6
163,10012,7
163,36862,9
163,37208,8
163,59228,5
163,52588,4
163,31658,6
163,24277,9
163,1,9
163,170,5
163,23847,8
163,6007,5
163,780,8
163,2966,5
163,55701,9
163,59001,5
163,34437,6
163,2418,6
163,39198,3
163,52347,7
163,41781,6
163,16918,7
163,793,5
163,59047,9
163,11917,5
163,50265,8
163,32,9
163,10379,7
163,42916,8
163,59497,8
163,3002,9
163,28891,3
163,12531,8
163,39792,8
163,851,8
163,7674,8
163,58788,9
163,53672,5
163,42203,5
163,31646,6
163,30654,10
163,7785,4
163,781,7
163,1089,5
163,39570,6
163,38337,9
163,10271,6
163,39551,10
163,41457,5
163,40729,5
163,54898,6
163,38084,8
163,31173,4
163,5460,8
163,41361,6
163,55866,7
163,6864,6
163,302,5
163,55655,5
163,21899,8
163,26055,7
163,56805,8
163,58509,8
163,55855,6
163,52684,5
163,55016,5
163,2159,8
163,61903,6
163,31812,9
163,63019,7
163,265,5
163,54764,8
163,57067,8
163,114,9
163,34100,5
163,3702,8
163,35110,4
163,33221,8
163,283,4
163,55809,9
163,2921,6
163,59978,8
163,32547,7
163,34537,8
163,39741,8
163,11239,6
163,32615,10
163,1695,3
163,53998,3
163,39486,4
163,59360,5
163,46422,9
163,38475,6
163,3907,9
163,22535,5
163,59675,5
163,4106,6
163,38000,6
163,9130,5
163,59897,4
163,3297,3
163,51096,9
163,59898,6
163,51805,8
163,8740,3
163,38474,6
163,39247,3
163,55791,7
163,7062,5
163,28171,6
163,47794,7
163,15417,7
163,16049,5
163,6945,8
163,55911,9
163,2167,6
163,16706,8
163,57,4
163,12477,5
163,38668,9
163,14513,9
163,53447,6
163,32282,5
163,34572,7
163,36702,8
163,12115,8
163,53887,8
163,32902,7
163,1363,9
163,995,8
163,36296,8
163,44940,7
163,268,9
164,1974,8
164,21899,5
164,49574,4
164,3783,6
164,995,6
164,39535,7
164,10165,7
164,4106,10
164,6421,5
164,56752,7
164,34100,6
164,59898,8
164,32867,3
164,9656,8
164,820,7
164,10721,5
164,795,7
164,4224,6
164,37105,5
164,13759,6
164,60726,5
164,23273,10
164,61339,9
164,44042,7
164,137,7
164,61952,8
164,54856,8
164,28025,6
164,5680,6
164,164,5
164,59845,3
164,40907,9
164,54959,5
164,3784,6
164,57066,10
164,543,7
164,31658,6
164,40911,7
164,11739,6
164,30346,5
164,44218,8
164,30831,4
164,4901,7
164,35968,5
164,50172,6
164,20583,7
164,42938,8
164,37379,10
164,49587,9
164,55644,5
164,55701,6
164,53924,9
164,40787,5
164,58572,8
164,47194,7
164,30276,6
164,31973,6
164,11979,5
164,1842,8
164,4938,6
164,24701,9
164,39198,10
164,27663,7
164,60541,7
164,35062,5
164,6336,6
164,48755,6
164,28223,7
164,60371,5
164,431,4
164,37822,8
164,52976,7
164,37786,6
164,33352,7
164,47,6
164,52107,8
164,57864,6
164,27947,6
164,3702,10
164,7062,7
164,35608,7
164,51836,3
164,58788,7
164,57658,8
164,967,5
164,50631,5
164,25013,9
164,18,7
164,40730,5
164,223,8
164,9734,3
164,81,7
164,1482,9
164,30654,10
164,35075,9
164,34798,7
164,790,6
164,36963,8
164,48653,7
164,34076,8
164,32,5
164,2159,6
164,37870,8
164,22297,4
164,40776,6
164,66,4
164,645,4
164,5028,6
164,40664,7
164,48585,7
165,48736,7
165,34626,9
165,34534,9
165,54915,4
165,10162,7
165,32867,3
165,53127,5
165,26213,8
165,49574,5
165,263,6
165,39808,5
165,55855,6
165,53393,7
165,1559,6
165,39535,8
165,34437,6
165,2904,8
165,55772,4
165,40748,3
165,16049,7
165,6421,6
165,40080,8
165,1695,4
165,37779,7
165,60544,10
165,42894,10
165,37430,6
165,49521,7
165,759,7
165,50709,6
165,56523,9
165,53672,3
165,18115,8
165,53111,5
165,4772,6
165,50160,9
165,50416,7
165,11771,9
165,47917,8
165,7338,3
165,60489,6
165,7655,6
165,558,6
165,49430,8
165,1889,6
165,60602,8
165,40542,5
165,11061,9
165,10937,6
165,777,9
165,20,8
165,10030,5
165,10643,7
165,4224,6
165,49587,8
165,59047,3
165,40784,9
165,45,6
165,36370,6
165,57181,4
165,6,1
165,36990,9
165,62543,8
165,20899,8
165,235,6
165,5205,6
165,31490,5
165,25517,7
165,38524,6
165,13331,10
165,7054,10
165,51318,8
165,37989,7
165,27831,4
165,54870,10
165,2034,5
165,60988,8
165,2450,4
165,48569,9
165,22789,5
165,54492,8
165,245,6
165,36946,10
165,2025,5
165,12431,7
165,40397,7
165,5460,10
165,38691,7
166,9890,4
166,795,4
166,56785,6
166,589,8
166,50593,5
166,1088,8
166,12531,4
166,54789,9
166,37491,9
166,61517,7
166,35082,6
166,53199,3
166,61595,8
166,35848,7
166,34440,7
166,4477,7
166,36538,1
166,17389,8
166,59845,4
166,47904,7
166,57555,4
166,55791,9
166,437,5
166,49926,7
166,44218,7
166,35857,6
166,59047,6
166,46095,5
166,31973,7
166,36371,9
166,2251,8
166,22135,3
166,59571,9
166,59497,3
166,7720,6
166,4107,5
166,49052,4
166,934,6
166,60489,6
166,10937,6
166,1364,6
166,33255,8
166,22145,4
166,37208,7
166,627,6
166,58514,5
166,34944,10
166,11813,7
166,5341,3
166,18,4
166,1698,9
166,24687,5
166,38081,8
166,85,5
166,4921,8
166,35737,6
166,38329,7
166,10721,9
166,6811,9
166,40542,6
166,50602,7
166,135,10
166,7311,6
166,153,8
166,9734,5
166,1566,6
166,10643,7
166,9863,6
166,57616,7
166,32,7
166,35110,4
167,2952,5
167,30,8
167,27831,7
167,889,8
167,7711,7
167,7465,5
167,10271,5
167,21939,3
167,2402,6
167,2450,7
167,38680,3
167,30654,9
167,36098,6
167,37989,10
167,5300,8
167,34440,6
167,1471,5
167,50528,7
167,62405,8
167,54857,7
167,49521,4
167,38481,9
167,851,5
167,57183,7
167,5,7
167,36369,5
167,34437,8
167,28805,8
167,35788,7
167,25517,5
167,6774,4
167,7311,7
167,27775,8
167,13759,3
167,1023,5
167,2449,6
167,4477,4
167,18679,6
167,57,5
167,37515,9
167,49709,5
167,40397,9
167,4938,6
167,49782,8
167,12069,8
167,11739,8
167,59978,8
167,60048,2
167,558,8
167,47794,7
167,51367,7
168,5681,6
168,59145,4
168,35839,7
168,23283,8
168,59953,6
168,16918,5
168,10937,8
168,57433,7
168,52742,7
168,17739,4
168,39167,9
168,30276,10
168,52215,9
168,30364,9
168,60541,6
168,31240,4
168,42941,3
168,59636,9
168,820,9
168,861,6
168,36649,9
168,33095,4
168,34591,9
168,59408,6
168,2246,4
168,77,10
168,55310,8
168,53236,6
168,2004,7
168,30484,10
168,45577,6
168,52578,7
168,40853,7
168,35737,6
168,37521,8
168,38680,8
168,14513,5
168,12113,6
168,40852,9
168,51836,4
168,21419,7
168,58514,6
168,62249,9
168,30279,7
168,3702,10
168,59833,8
168,51440,6
168,199,5
168,4722,5
168,23847,6
168,4918,5
169,59047,6
169,32366,4
169,3091,7
169,57592,3
169,56653,4
169,57616,5
169,59145,8
169,17074,7
169,37150,8
169,2246,6
169,1471,5
169,3016,8
169,53236,2
169,4901,8
169,27663,8
169,14353,4
169,25517,8
169,33323,6
169,50612,8
169,40787,6
169,59833,5
169,33674,6
169,25537,4
169,58913,7
169,59077,4
169,9735,10
169,23317,9
169,4282,7
169,9890,6
169,2952,4
169,28297,10
169,32867,5
169,2921,5
169,53888,8
169,49590,9
169,7222,10
169,10937,7
169,1594,5
169,18115,6
169,85,8
169,2829,8
169,81,7
169,55102,5
169,138,4
169,32547,5
169,3665,4
